(11,10,0,77,70,1)
(12,10,1,76,70,0)
(12,9,0,76,71,1)
(13,9,1,75,71,0)
(13,8,0,75,72,1)
(14,8,1,74,72,0)
(14,7,0,74,73,1)
(15,7,1,73,73,0)
(13,7,0,75,73,1)
(13,8,1,75,72,0)
(12,8,0,76,72,1)
(12,9,1,76,71,0)
(11,9,0,77,71,1)
(11,10,1,77,70,0)
(10,9,0,78,71,1)
(11,9,1,77,71,0)
(11,8,0,77,72,1)
(12,8,1,76,72,0)
(12,7,0,76,73,1)
(13,7,1,75,73,0)
(13,6,0,75,74,1)
(14,6,1,74,74,0)
(12,6,0,76,74,1)
(12,7,1,76,73,0)
(11,7,0,77,73,1)
(11,8,1,77,72,0)
(10,8,0,78,72,1)
(10,9,1,78,71,0)
(9,8,0,79,72,1)
(10,8,1,78,72,0)
(10,7,0,78,73,1)
(11,7,1,77,73,0)
(11,6,0,77,74,1)
(12,6,1,76,74,0)
(12,5,0,76,75,1)
(13,5,1,75,75,0)
(11,5,0,77,75,1)
(11,6,1,77,74,0)
(10,6,0,78,74,1)
(10,7,1,78,73,0)
(9,7,0,79,73,1)
(9,8,1,79,72,0)
(8,7,0,80,73,1)
(9,7,1,79,73,0)
(9,6,0,79,74,1)
(10,6,1,78,74,0)
(10,5,0,78,75,1)
(11,5,1,77,75,0)
(11,4,0,77,76,1)
(12,4,1,76,76,0)
(10,4,0,78,76,1)
(10,5,1,78,75,0)
(9,5,0,79,75,1)
(9,6,1,79,74,0)
(8,6,0,80,74,1)
(8,7,1,80,73,0)
(7,6,0,81,74,1)
(8,6,1,80,74,0)
(8,5,0,80,75,1)
(9,5,1,79,75,0)
(9,4,0,79,76,1)
(10,4,1,78,76,0)
(10,3,0,78,77,1)
(11,3,1,77,77,0)
(9,3,0,79,77,1)
(9,4,1,79,76,0)
(8,4,0,80,76,1)
(8,5,1,80,75,0)
(7,5,0,81,75,1)
(7,6,1,81,74,0)
(6,5,0,82,75,1)
(7,5,1,81,75,0)
(7,4,0,81,76,1)
(8,4,1,80,76,0)
(8,3,0,80,77,1)
(9,3,1,79,77,0)
(9,2,0,79,78,1)
(10,2,1,78,78,0)
(8,2,0,80,78,1)
(8,3,1,80,77,0)
(7,3,0,81,77,1)
(7,4,1,81,76,0)
(6,4,0,82,76,1)
(6,5,1,82,75,0)
(5,4,0,83,76,1)
(6,4,1,82,76,0)
(6,3,0,82,77,1)
(7,3,1,81,77,0)
(7,2,0,81,78,1)
(8,2,1,80,78,0)
(8,1,0,80,79,1)
(9,1,1,79,79,0)
(7,1,0,81,79,1)
(7,2,1,81,78,0)
(6,2,0,82,78,1)
(6,3,1,82,77,0)
(5,3,0,83,77,1)
(5,4,1,83,76,0)
(4,3,0,84,77,1)
(5,3,1,83,77,0)
(5,2,0,83,78,1)
(6,2,1,82,78,0)
(6,1,0,82,79,1)
(7,1,1,81,79,0)
(7,0,0,81,80,1)
(8,0,1,80,80,0)
(6,0,0,82,80,1)
(6,1,1,82,79,0)
(5,1,0,83,79,1)
(5,2,1,83,78,0)
(4,2,0,84,78,1)
(4,3,1,84,77,0)
(3,2,0,85,78,1)
(4,2,1,84,78,0)
(4,1,0,84,79,1)
(5,1,1,83,79,0)
(5,0,0,83,80,1)
(6,0,1,82,80,0)
(4,0,0,84,80,1)
(4,1,1,84,79,0)
(3,1,0,85,79,1)
(3,2,1,85,78,0)
(2,1,0,86,79,1)
(3,1,1,85,79,0)
(3,0,0,85,80,1)
(4,0,1,84,80,0)
(2,0,0,86,80,1)
(3,0,1,85,80,0)
(1,0,0,87,80,1)
(1,1,1,87,79,0)
(0,1,0,88,79,1)
(0,2,1,88,78,0)
(0,0,0,88,80,1)
